a,pit_stop
8.986388,0.000000
8.986388,0.000000
1.403749,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-2.175067,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
-1.330954,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
-5.811109,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
-2.816420,0.000000
-6.466060,0.000000
-4.137179,0.000000
0.000000,0.000000
8.986388,0.000000
-8.722859,0.000000
-0.919091,0.000000
0.000000,0.000000
1.725122,0.000000
7.787445,0.000000
0.000000,0.000000
-8.149910,0.000000
0.000000,0.000000
8.986388,0.000000
-5.463198,0.000000
-8.986388,0.000000
0.000000,0.000000
1.844853,0.000000
0.960751,0.000000
8.986388,0.000000
1.000576,0.000000
-0.275694,0.000000
-2.635626,0.000000
0.000000,0.000000
8.986388,0.000000
-2.721311,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
1.938843,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
6.065206,0.000000
8.986388,0.000000
8.986388,0.000000
8.855177,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-5.852706,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
-1.746519,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
0.281566,0.000000
-8.986388,0.000000
0.000000,0.000000
-8.718194,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
-2.875486,0.000000
0.000000,0.000000
2.816877,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-2.045505,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
3.231136,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-8.644782,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
-0.999481,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
2.784815,0.000000
0.000000,0.000000
8.986388,0.000000
-2.403931,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
5.767803,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
2.430783,0.000000
-7.521944,0.000000
0.000000,0.000000
8.986388,0.000000
6.681834,0.000000
-0.437652,0.000000
-4.211665,0.000000
0.000000,0.000000
8.986388,0.000000
-4.943578,0.000000
-7.126650,0.000000
0.000000,0.000000
-7.402940,0.000000
0.000000,0.000000
0.845156,0.000000
8.986388,0.000000
8.986388,0.000000
2.920194,0.000000
0.000000,0.000000
-7.733870,0.000000
-8.986388,0.000000
0.000000,0.000000
7.221263,0.000000
-8.986388,0.000000
0.000000,0.000000
-3.279203,0.000000
0.000000,0.000000
8.000585,0.000000
-2.304367,0.000000
0.000000,0.000000
-2.659130,0.000000
0.000000,0.000000
2.525672,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
2.479218,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-1.324297,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
-0.819123,0.000000
0.000000,0.000000
8.986388,0.000000
6.785708,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
1.682010,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-4.002913,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-5.425377,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
-5.165416,0.000000
0.000000,0.000000
2.335296,0.000000
8.986388,0.000000
2.391268,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
4.436085,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
5.007034,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-3.143439,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
-7.652219,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
-3.506122,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
6.845634,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
-7.548867,0.000000
0.000000,0.000000
8.986388,0.000000
-1.338496,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
-5.225567,0.000000
0.000000,0.000000
8.986388,0.000000
3.384007,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-8.472514,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-3.576597,0.000000
-2.364213,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
5.585794,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-0.763949,0.000000
0.000000,0.000000
-1.733481,0.000000
0.000000,0.000000
-0.248317,0.000000
-0.556468,0.000000
0.000000,0.000000
8.986388,0.000000
-2.349113,0.000000
-8.986388,0.000000
0.000000,0.000000
0.871604,0.000000
0.000000,0.000000
7.142401,0.000000
-6.354887,0.000000
0.000000,0.000000
8.986388,0.000000
3.205688,0.000000
-8.986388,0.000000
0.000000,0.000000
3.928880,0.000000
-8.986388,0.000000
0.000000,0.000000
0.344509,0.000000
0.028527,0.000000
-0.635218,0.000000
0.000000,0.000000
1.493260,0.000000
0.876115,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
0.484084,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
3.132429,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
2.558937,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
6.131810,0.000000
-8.634060,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-8.636204,0.000000
-8.986388,0.000000
-1.585964,0.000000
0.000000,0.000000
-6.590432,0.000000
0.000000,0.000000
8.986388,0.000000
5.927173,0.000000
0.000000,0.000000
7.068315,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
3.014283,0.000000
-8.986388,0.000000
-8.986388,0.000000
-0.812263,0.000000
0.000000,0.000000
7.174672,0.000000
-8.986388,0.000000
0.000000,0.000000
4.505583,0.000000
0.000000,0.000000
8.986388,0.000000
-3.244184,0.000000
-8.986388,0.000000
-2.985172,0.000000
0.000000,0.000000
-0.310268,0.000000
0.000000,0.000000
1.711207,0.000000
0.000000,0.000000
-1.096548,0.000000
0.000000,0.000000
0.268229,0.000000
-0.504097,0.000000
0.000000,0.000000
2.814850,0.000000
0.000000,0.000000
3.137405,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-4.129903,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
-7.137092,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
8.986388,0.000000
1.027479,0.000000
-8.986388,0.000000
-1.247111,0.000000
0.000000,0.000000
8.986388,0.000000
-3.720633,0.000000
-8.986388,0.000000
0.000000,0.000000
3.098626,0.000000
0.000000,0.000000
8.986388,0.000000
1.144916,0.000000
8.689935,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
5.151451,0.000000
2.597751,0.000000
8.986388,0.000000
8.986388,0.000000
8.986388,0.000000
5.095823,0.000000
-8.986388,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
0.855847,0.000000
8.986388,0.000000
-2.333327,0.000000
-8.986388,0.000000
-8.986388,0.000000
0.000000,0.000000
-0.106089,0.000000
-3.844057,0.000000
0.000000,0.000000
8.986388,0.000000
6.834707,0.000000
0.000000,0.000000
8.986388,0.000000
8.986388,0.000000
-4.584970,0.000000
-2.053795,0.000000
-8.986388,0.000000
0.000000,0.000000
5.615868,0.000000
-0.590922,0.000000
-8.986388,0.000000
-8.986388,0.000000
-9.999990,0.000000
9.999980,1.000000
9.999980,0.000000
3.444622,0.000000
0.000000,0.000000
-2.261986,0.000000
-9.999980,0.000000
-3.038857,0.000000
0.000000,0.000000
-1.428771,0.000000
0.000000,0.000000
9.299242,0.000000
-0.848341,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
-2.532729,0.000000
0.000000,0.000000
0.314209,0.000000
-9.999980,0.000000
0.000000,0.000000
4.117171,0.000000
0.000000,0.000000
0.969230,0.000000
-4.214401,0.000000
0.000000,0.000000
1.932911,0.000000
-1.040941,0.000000
0.000000,0.000000
2.663096,0.000000
-1.054702,0.000000
0.000000,0.000000
-3.306508,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
-7.285760,0.000000
0.000000,0.000000
9.999980,0.000000
-3.668144,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
-8.050151,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
0.722166,0.000000
0.000000,0.000000
2.267738,0.000000
-9.999980,0.000000
0.000000,0.000000
-0.924776,0.000000
-3.877127,0.000000
0.000000,0.000000
5.141200,0.000000
-9.999980,0.000000
-3.158188,0.000000
0.000000,0.000000
6.777084,0.000000
-3.562065,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
2.116344,0.000000
9.999980,0.000000
-9.186170,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
0.583469,0.000000
9.999980,0.000000
1.197225,0.000000
-0.238572,0.000000
0.000000,0.000000
-4.359801,0.000000
0.000000,0.000000
9.999980,0.000000
