a,pit_stop
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
0.057152,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
0.281001,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
1.403655,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
4.990283,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-5.757589,0.000000
0.000000,0.000000
4.041674,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-2.922486,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
-4.624891,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
1.329841,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-3.576189,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
3.217715,0.000000
-2.837129,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
3.708641,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
4.782856,0.000000
0.000000,0.000000
-5.041087,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
4.953023,0.000000
0.000000,0.000000
-5.307241,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
-4.004154,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
0.556945,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
2.813440,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
4.779984,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-1.337628,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
4.395098,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-2.692356,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
-0.517604,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-0.092541,0.000000
-5.902797,0.000000
0.000000,0.000000
1.769745,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-3.573528,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-2.042718,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
-0.210995,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-2.357360,0.000000
0.000000,0.000000
5.902797,0.000000
0.993568,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
-5.788168,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
-5.902797,0.000000
0.000000,0.000000
5.902797,0.000000
5.902797,0.000000
5.902797,0.000000
