a,pit_stop
9.993581,0.000000
9.964595,0.000000
9.908700,0.000000
9.808395,0.000000
9.651745,0.000000
9.428306,0.000000
9.130173,0.000000
8.752432,0.000000
8.293268,0.000000
7.753876,0.000000
7.138246,0.000000
6.452912,0.000000
5.706691,0.000000
4.910463,0.000000
4.077001,0.000000
3.220844,0.000000
2.358215,0.000000
1.506965,0.000000
0.686513,0.000000
-0.082265,0.000000
-0.777259,0.000000
-1.375535,0.000000
-1.854055,0.000000
-2.190801,0.000000
-2.366423,0.000000
0.000000,0.000000
1.105664,0.000000
0.938303,0.000000
0.614825,0.000000
0.152364,0.000000
-0.428186,0.000000
-1.103963,0.000000
-1.851483,0.000000
-2.647588,0.000000
-3.470085,0.000000
-4.298147,0.000000
-5.112578,0.000000
-5.896013,0.000000
-6.633094,0.000000
-7.310662,0.000000
-7.918001,0.000000
-8.447121,0.000000
-8.893079,0.000000
-9.254300,0.000000
-9.532847,0.000000
-9.734528,0.000000
-9.868749,0.000000
-9.947952,0.000000
-9.986492,0.000000
0.000000,0.000000
2.188542,0.000000
0.189403,0.000000
8.482645,0.000000
7.916382,0.000000
7.361353,0.000000
6.851887,0.000000
6.372446,0.000000
5.900690,0.000000
5.418807,0.000000
4.914723,0.000000
4.379965,0.000000
3.807673,0.000000
3.192128,0.000000
2.529666,0.000000
1.820250,0.000000
1.068924,0.000000
0.286700,0.000000
-0.509244,0.000000
-1.295912,0.000000
-2.045093,0.000000
-2.723998,0.000000
-3.295758,0.000000
-3.719907,0.000000
-3.953387,0.000000
0.000000,0.000000
6.077357,0.000000
5.749896,0.000000
5.169103,0.000000
4.396761,0.000000
3.482772,0.000000
2.467559,0.000000
1.384550,0.000000
0.262237,0.000000
-0.874242,0.000000
-2.001867,0.000000
-3.098706,0.000000
-4.142910,0.000000
-5.111530,0.000000
-5.978811,0.000000
-6.713457,0.000000
-7.273942,0.000000
-7.600308,0.000000
-2.276352,0.000000
-2.310701,0.000000
-2.363579,0.000000
-2.404595,0.000000
0.000000,0.000000
7.991905,0.000000
7.594613,0.000000
6.934719,0.000000
6.088243,0.000000
5.103445,0.000000
4.015029,0.000000
2.850828,0.000000
1.635057,0.000000
0.389969,0.000000
-0.863286,0.000000
-2.104194,0.000000
-3.312620,0.000000
-4.468681,0.000000
-5.552659,0.000000
-6.544867,0.000000
-7.425210,0.000000
-8.171669,0.000000
-8.755269,0.000000
-9.122470,0.000000
0.000000,0.000000
0.002303,0.000000
-0.145255,0.000000
-0.294519,0.000000
0.000000,0.000000
4.610113,0.000000
4.094693,0.000000
3.336645,0.000000
2.493925,0.000000
1.634211,0.000000
0.761898,0.000000
-0.154423,0.000000
-1.153519,0.000000
-2.257108,0.000000
-3.454151,0.000000
-4.691920,0.000000
-5.861589,0.000000
-6.742331,0.000000
0.000000,0.000000
5.476953,0.000000
5.466552,0.000000
8.872924,0.000000
8.494918,0.000000
