a,pit_stop
9.999863,0.000000
9.998813,0.000000
9.995295,0.000000
9.985975,0.000000
9.965901,0.000000
9.928483,0.000000
9.865968,0.000000
9.770173,0.000000
9.633326,0.000000
9.448875,0.000000
9.212146,0.000000
8.920770,0.000000
8.574872,0.000000
8.177039,0.000000
7.732099,0.000000
7.246786,0.000000
6.729312,0.000000
6.188906,0.000000
5.635355,0.000000
5.078553,0.000000
4.528092,0.000000
3.992906,0.000000
3.480960,0.000000
2.999015,0.000000
2.552458,0.000000
2.145198,0.000000
1.779649,0.000000
1.456767,0.000000
1.176170,0.000000
0.936302,0.000000
0.734645,0.000000
0.567956,0.000000
0.432510,0.000000
0.324343,0.000000
0.239460,0.000000
0.174015,0.000000
0.124445,0.000000
0.087566,0.000000
0.060617,0.000000
0.041276,0.000000
0.027643,0.000000
0.018207,0.000000
0.011792,0.000000
0.007510,0.000000
0.004702,0.000000
0.002895,0.000000
0.001752,0.000000
0.001042,0.000000
0.000610,0.000000
0.000350,0.000000
0.000198,0.000000
0.000110,0.000000
0.000060,0.000000
0.000032,0.000000
0.000017,0.000000
0.000009,0.000000
0.000004,0.000000
0.000002,0.000000
0.000001,0.000000
0.000001,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000001,0.000000
-0.000001,0.000000
-0.000002,0.000000
-0.000005,0.000000
-0.000009,0.000000
-0.000018,0.000000
-0.000034,0.000000
-0.000063,0.000000
-0.000115,0.000000
-0.000206,0.000000
-0.000364,0.000000
-0.000632,0.000000
-0.001080,0.000000
-0.001812,0.000000
-0.002990,0.000000
-0.004851,0.000000
-0.007736,0.000000
-0.012132,0.000000
-0.018706,0.000000
-0.028365,0.000000
-0.042299,0.000000
-0.062042,0.000000
-0.089517,0.000000
-0.127066,0.000000
-0.177474,0.000000
-0.243946,0.000000
-0.330058,0.000000
-0.439662,0.000000
-0.576752,0.000000
-0.745280,0.000000
-0.948940,0.000000
-1.190937,0.000000
-1.473735,0.000000
-1.798825,0.000000
-2.166512,0.000000
-2.575753,0.000000
-3.024040,0.000000
-3.507355,0.000000
-4.020191,0.000000
-4.555637,0.000000
-5.105530,0.000000
-5.660661,0.000000
-6.211021,0.000000
-6.746068,0.000000
-7.254992,0.000000
-7.726933,0.000000
-8.151091,0.000000
-8.516656,0.000000
-8.812437,0.000000
-9.026065,0.000000
-9.142619,0.000000
0.000000,0.000000
9.050818,0.000000
8.910057,0.000000
8.649128,0.000000
