a,pit_stop
9.999977,0.000000
9.999926,0.000000
9.999645,0.000000
9.998516,0.000000
9.995017,0.000000
9.986068,0.000000
9.966394,0.000000
9.928148,0.000000
9.861053,0.000000
9.753156,0.000000
9.592131,0.000000
9.366874,0.000000
9.069083,0.000000
8.694502,0.000000
8.243657,0.000000
7.721994,0.000000
7.139489,0.000000
6.509821,0.000000
5.849279,0.000000
5.175519,0.000000
4.506324,0.000000
3.858447,0.000000
3.246625,0.000000
2.682826,0.000000
2.175757,0.000000
1.730656,0.000000
1.349376,0.000000
1.030702,0.000000
0.770887,0.000000
0.564300,0.000000
0.404133,0.000000
0.283072,0.000000
0.193873,0.000000
0.129809,0.000000
0.084957,0.000000
0.054347,0.000000
0.033980,0.000000
0.020765,0.000000
0.012403,0.000000
0.007242,0.000000
0.004133,0.000000
0.002307,0.000000
0.001259,0.000000
0.000672,0.000000
0.000351,0.000000
0.000179,0.000000
0.000089,0.000000
0.000044,0.000000
0.000021,0.000000
0.000010,0.000000
0.000004,0.000000
0.000002,0.000000
0.000001,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000001,0.000000
-0.000001,0.000000
-0.000002,0.000000
-0.000004,0.000000
-0.000007,0.000000
-0.000013,0.000000
-0.000024,0.000000
-0.000042,0.000000
-0.000074,0.000000
-0.000129,0.000000
-0.000220,0.000000
-0.000372,0.000000
-0.000618,0.000000
-0.001014,0.000000
-0.001640,0.000000
-0.002616,0.000000
-0.004115,0.000000
-0.006381,0.000000
-0.009757,0.000000
-0.014711,0.000000
-0.021868,0.000000
-0.032052,0.000000
-0.046323,0.000000
-0.066013,0.000000
-0.092763,0.000000
-0.128547,0.000000
-0.175679,0.000000
-0.236807,0.000000
-0.314873,0.000000
-0.413050,0.000000
-0.534647,0.000000
-0.682984,0.000000
-0.861242,0.000000
-1.072291,0.000000
-1.318511,0.000000
-1.601611,0.000000
-1.922467,0.000000
-2.280966,0.000000
-2.675905,0.000000
-3.104910,0.000000
-3.564405,0.000000
-4.049631,0.000000
-4.554698,0.000000
-5.072681,0.000000
-5.595748,0.000000
-6.115307,0.000000
-6.622154,0.000000
-7.106614,0.000000
-7.558625,0.000000
-7.967742,0.000000
-8.322988,0.000000
-8.612497,0.000000
-8.822848,0.000000
-8.938028,0.000000
0.000000,0.000000
9.594656,0.000000
9.474512,0.000000
9.243157,0.000000
8.899474,0.000000
8.438836,0.000000
7.857145,0.000000
7.153105,0.000000
6.329272,0.000000
5.392269,0.000000
4.352487,0.000000
3.223479,0.000000
2.021143,0.000000
0.761694,0.000000
-0.341543,0.000000
-1.113170,0.000000
-1.894004,0.000000
-2.652518,0.000000
-3.374293,0.000000
