a,pit_stop
6.399681,0.000000
2.708390,0.000000
-0.891908,0.000000
-2.938176,0.000000
-2.938176,0.000000
-0.202229,0.000000
-0.202229,0.000000
-0.014185,0.000000
-0.014185,0.000000
0.000000,0.000000
-0.367006,0.000000
-0.367006,0.000000
0.000000,0.000000
0.005013,0.000000
-0.240899,0.000000
-0.240899,0.000000
-0.592677,0.000000
-0.020581,0.000000
0.000000,0.000000
0.044868,0.000000
0.466592,0.000000
0.412943,0.000000
-0.053649,0.000000
0.000000,0.000000
2.688762,0.000000
7.117521,0.000000
-1.337819,0.000000
-1.544640,0.000000
-1.156365,0.000000
0.000000,0.000000
-1.306104,0.000000
-1.306104,0.000000
-0.945873,0.000000
-0.982323,0.000000
-1.302142,0.000000
0.000000,0.000000
9.999980,0.000000
0.557978,0.000000
0.000000,0.000000
-9.442002,0.000000
0.000000,0.000000
5.864898,0.000000
-0.000000,0.000000
-4.135082,0.000000
0.000000,0.000000
-0.574066,0.000000
-0.574066,0.000000
0.000000,0.000000
1.563460,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.212940,0.000000
0.000000,0.000000
-0.787040,0.000000
-9.999980,0.000000
-9.999980,0.000000
-1.310479,0.000000
-4.265468,0.000000
-5.575946,0.000000
0.000000,0.000000
2.532157,0.000000
-0.414572,0.000000
-7.053251,0.000000
-2.486430,0.000000
-2.486430,0.000000
-1.142555,0.000000
0.000000,0.000000
0.393729,0.000000
9.999980,0.000000
4.824204,0.000000
0.000000,0.000000
-5.175776,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.910208,0.000000
-0.000000,0.000000
-0.089772,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
0.019989,0.000000
0.182090,0.000000
0.345660,0.000000
0.345660,0.000000
2.435105,0.000000
1.255751,0.000000
0.974898,0.000000
-0.280853,0.000000
0.000000,0.000000
3.417387,0.000000
4.065652,0.000000
0.000000,0.000000
-5.934328,0.000000
-2.937252,0.000000
0.000000,0.000000
0.158929,0.000000
0.158929,0.000000
0.541702,0.000000
2.432952,0.000000
2.399263,0.000000
-4.566056,0.000000
-4.599746,0.000000
0.000000,0.000000
0.282895,0.000000
9.999980,0.000000
2.627019,0.000000
0.000000,0.000000
-7.372961,0.000000
0.000000,0.000000
0.672095,0.000000
0.672095,0.000000
0.000000,0.000000
1.309820,0.000000
1.309820,0.000000
0.056846,0.000000
2.064280,0.000000
2.064280,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
3.798282,0.000000
0.000000,0.000000
-6.201698,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-2.565951,0.000000
-3.275395,0.000000
-3.275395,0.000000
-0.808205,0.000000
-0.808205,0.000000
0.000000,0.000000
3.266791,0.000000
0.000000,0.000000
-6.733189,0.000000
-0.868561,0.000000
-0.868561,0.000000
-0.053558,0.000000
-0.368518,0.000000
-0.422076,0.000000
-0.241812,0.000000
-0.211675,0.000000
0.000000,0.000000
-0.095819,0.000000
-0.095819,0.000000
-0.482571,0.000000
-0.520371,0.000000
-1.002942,0.000000
-0.871891,0.000000
-0.871891,0.000000
-0.082058,0.000000
-0.075849,0.000000
0.000000,0.000000
1.526332,0.000000
1.526332,0.000000
-1.270529,0.000000
-1.270529,0.000000
-0.303315,0.000000
-0.303315,0.000000
-0.186799,0.000000
-0.186799,0.000000
0.000000,0.000000
0.146541,0.000000
0.146541,0.000000
-0.173822,0.000000
0.000000,0.000000
0.005211,0.000000
0.005211,0.000000
0.000000,0.000000
0.484088,0.000000
0.732090,0.000000
0.732090,0.000000
0.387136,0.000000
0.387136,0.000000
0.000000,0.000000
9.999980,0.000000
7.254878,0.000000
0.000000,0.000000
-2.745102,0.000000
0.000000,0.000000
1.102693,0.000000
1.102693,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
5.014897,0.000000
0.000000,0.000000
-4.985083,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
-2.482258,0.000000
-2.482258,0.000000
0.000000,0.000000
-3.552779,0.000000
-3.552779,0.000000
0.000000,0.000000
9.999980,0.000000
6.565980,0.000000
0.000000,0.000000
-3.434000,0.000000
-4.119991,0.000000
-2.087870,0.000000
-1.901292,0.000000
-3.017959,0.000000
-6.276934,0.000000
-7.393602,0.000000
-0.732677,0.000000
-0.299501,0.000000
-0.299501,0.000000
-0.984611,0.000000
-0.984611,0.000000
-0.220688,0.000000
0.000000,0.000000
-0.540127,0.000000
-0.540127,0.000000
0.000000,0.000000
1.074660,0.000000
5.407399,0.000000
6.685964,0.000000
4.058910,0.000000
4.058910,0.000000
-3.804467,0.000000
-3.804467,0.000000
0.000000,0.000000
0.828252,0.000000
0.000000,0.000000
-9.171728,0.000000
-2.441851,0.000000
-0.140590,0.000000
-0.140590,0.000000
0.000000,0.000000
0.439299,0.000000
0.439299,0.000000
0.000000,0.000000
0.288368,0.000000
0.288368,0.000000
-1.302796,0.000000
-1.302796,0.000000
0.000000,0.000000
0.403309,0.000000
0.403309,0.000000
0.283702,0.000000
0.283702,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
4.748217,0.000000
-0.000000,0.000000
-5.251763,0.000000
0.000000,0.000000
4.621730,0.000000
4.621730,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
0.220176,0.000000
0.000000,0.000000
-9.779804,0.000000
-9.999980,0.000000
-2.081407,0.000000
-4.999990,0.000000
-7.081397,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
1.695751,0.000000
1.506019,0.000000
-6.798211,0.000000
-4.931182,0.000000
-2.592840,0.000000
0.000000,0.000000
-2.967405,0.000000
-2.967405,0.000000
0.000000,0.000000
-0.144439,0.000000
-0.144439,0.000000
0.000000,0.000000
2.331202,0.000000
9.999980,0.000000
4.966484,0.000000
0.000000,0.000000
-5.033496,0.000000
-9.999980,0.000000
0.000000,0.000000
0.011711,0.000000
-0.109858,0.000000
-0.109858,0.000000
0.000000,0.000000
-1.014022,0.000000
-1.014022,0.000000
-0.334684,0.000000
-0.334684,0.000000
0.000000,0.000000
0.022143,0.000000
0.022143,0.000000
0.930040,0.000000
0.930040,0.000000
-0.679917,0.000000
-0.825585,0.000000
-0.825585,0.000000
0.000000,0.000000
0.167101,0.000000
0.238196,0.000000
0.238196,0.000000
0.000000,0.000000
0.035905,0.000000
0.035905,0.000000
-0.442038,0.000000
-0.442038,0.000000
0.000000,0.000000
0.381261,0.000000
0.324577,0.000000
-0.592779,0.000000
-0.192203,0.000000
0.000000,0.000000
0.154434,0.000000
0.154434,0.000000
-0.014435,0.000000
-0.014435,0.000000
0.000000,0.000000
0.045704,0.000000
0.045704,0.000000
0.368600,0.000000
0.732605,0.000000
3.323616,0.000000
2.062853,0.000000
-1.512724,0.000000
-2.773487,0.000000
0.000000,0.000000
1.038006,0.000000
1.038006,0.000000
-1.844363,0.000000
-1.844363,0.000000
-0.185503,0.000000
-0.185503,0.000000
-0.001123,0.000000
-0.001123,0.000000
0.000000,0.000000
0.145624,0.000000
4.177909,0.000000
4.177909,0.000000
0.000000,0.000000
0.686317,0.000000
0.000000,0.000000
-9.313663,0.000000
-0.081175,0.000000
-0.081175,0.000000
-0.001139,0.000000
-0.001139,0.000000
0.000000,0.000000
1.660513,0.000000
6.278091,0.000000
2.774008,0.000000
-0.947880,0.000000
-2.268308,0.000000
0.000000,0.000000
-0.476798,0.000000
-0.476798,0.000000
0.000000,0.000000
2.050682,0.000000
2.050682,0.000000
0.953489,0.000000
0.094836,0.000000
-0.858653,0.000000
0.000000,0.000000
-0.137164,0.000000
-0.137164,0.000000
-0.478405,0.000000
-0.252057,0.000000
0.000000,0.000000
-0.890592,0.000000
-0.890592,0.000000
0.000000,0.000000
-0.955829,0.000000
-0.955829,0.000000
0.000000,0.000000
4.497075,0.000000
3.220185,0.000000
0.000000,0.000000
-6.779795,0.000000
0.000000,0.000000
1.291704,0.000000
-0.704234,0.000000
-1.445454,0.000000
0.000000,0.000000
2.892615,0.000000
2.892615,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
5.967016,0.000000
0.000000,0.000000
-4.032964,0.000000
-9.999980,0.000000
-3.991544,0.000000
-3.991544,0.000000
0.000000,0.000000
8.741478,0.000000
0.000000,0.000000
-1.258502,0.000000
0.000000,0.000000
1.248106,0.000000
1.248106,0.000000
9.318868,0.000000
4.999990,0.000000
4.318878,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
5.572129,0.000000
0.000000,0.000000
-4.427851,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
0.236448,0.000000
0.000000,0.000000
-9.763532,0.000000
-9.999980,0.000000
-9.999980,0.000000
-6.248956,0.000000
-1.137229,0.000000
-4.999990,0.000000
-6.137219,0.000000
0.000000,0.000000
0.108161,0.000000
9.999980,0.000000
9.041587,0.000000
-0.000000,0.000000
-0.958393,0.000000
-9.999980,0.000000
0.000000,0.000000
0.277110,0.000000
0.000000,0.000000
-9.722870,0.000000
0.000000,0.000000
2.126667,0.000000
2.126667,0.000000
3.749663,0.000000
3.749663,0.000000
0.000000,0.000000
3.576255,0.000000
3.576255,0.000000
3.993832,0.000000
0.703375,0.000000
-3.069796,0.000000
-6.360253,0.000000
0.000000,0.000000
4.661270,0.000000
4.661270,0.000000
4.454215,0.000000
3.312860,0.000000
-1.669737,0.000000
-6.141344,0.000000
-6.669727,0.000000
0.000000,0.000000
6.438845,0.000000
0.000000,0.000000
-3.561135,0.000000
-5.712370,0.000000
0.000000,0.000000
4.051229,0.000000
2.689794,0.000000
-5.948751,0.000000
-7.310186,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
7.496531,0.000000
4.999990,0.000000
2.496541,0.000000
9.999980,0.000000
9.999980,0.000000
7.670627,0.000000
-0.000000,0.000000
-2.329353,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
7.389744,0.000000
7.389744,0.000000
9.999980,0.000000
8.002961,0.000000
0.000000,0.000000
-1.997019,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
-2.339885,0.000000
-2.339885,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
0.052560,0.000000
0.052560,0.000000
0.018325,0.000000
5.540694,0.000000
9.999980,0.000000
3.966091,0.000000
0.000000,0.000000
-6.033889,0.000000
-1.695726,0.000000
-4.939174,0.000000
-4.939174,0.000000
-2.402328,0.000000
-0.308517,0.000000
-0.308517,0.000000
0.000000,0.000000
0.583799,0.000000
0.583799,0.000000
1.193972,0.000000
0.252010,0.000000
0.252010,0.000000
-0.998017,0.000000
0.000000,0.000000
4.711355,0.000000
7.083167,0.000000
4.999990,0.000000
-0.236841,0.000000
-4.999990,0.000000
-7.320008,0.000000
-2.417122,0.000000
0.000000,0.000000
9.999980,0.000000
5.600190,0.000000
0.000000,0.000000
-4.399790,0.000000
-9.999980,0.000000
0.000000,0.000000
3.327575,0.000000
1.783220,0.000000
1.783220,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.649065,0.000000
0.000000,0.000000
-0.350915,0.000000
-9.999980,0.000000
-9.999980,0.000000
-3.403867,0.000000
-4.999990,0.000000
-8.403857,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
1.081874,0.000000
0.000000,0.000000
-8.918106,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
3.975638,0.000000
0.000000,0.000000
-6.024342,0.000000
-9.999980,0.000000
-9.999980,0.000000
-8.186313,0.000000
-6.107409,0.000000
0.000000,0.000000
-2.023769,0.000000
-2.023769,0.000000
0.000000,0.000000
9.999980,0.000000
7.367447,0.000000
0.000000,0.000000
-2.632533,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
1.558034,0.000000
1.558034,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
1.509832,0.000000
-0.000000,0.000000
-8.490148,0.000000
-9.999980,0.000000
-6.886771,0.000000
-6.886771,0.000000
-9.999980,0.000000
0.000000,0.000000
-1.555392,0.000000
-1.555392,0.000000
-9.999980,0.000000
-3.872269,0.000000
-3.872269,0.000000
0.000000,0.000000
0.244488,0.000000
-0.751966,0.000000
-1.398144,0.000000
-0.076230,0.000000
-0.076230,0.000000
-0.090785,0.000000
0.000000,0.000000
0.869451,0.000000
0.869451,0.000000
2.662715,0.000000
2.662715,0.000000
3.311796,0.000000
3.311796,0.000000
-3.532271,0.000000
-3.532271,0.000000
-1.403904,0.000000
-1.403904,0.000000
0.000000,0.000000
-1.195794,0.000000
