a,pit_stop
9.999834,0.000000
9.998192,0.000000
9.991476,0.000000
9.970890,0.000000
9.921172,0.000000
9.820088,0.000000
9.640295,0.000000
9.353290,0.000000
8.934725,0.000000
8.369893,0.000000
7.658115,0.000000
6.814983,0.000000
5.871864,0.000000
4.872713,0.000000
3.868575,0.000000
2.910109,0.000000
2.038210,0.000000
1.273411,0.000000
0.607073,0.000000
-0.073038,0.000000
-1.804667,0.000000
-2.152977,0.000000
-2.431344,0.000000
-2.627099,0.000000
-2.729200,0.000000
0.000000,0.000000
0.998634,0.000000
0.879074,0.000000
0.669858,0.000000
0.423328,0.000000
0.194130,0.000000
-1.695871,0.000000
-2.545989,0.000000
-3.239318,0.000000
-3.933201,0.000000
-4.619536,0.000000
-5.290400,0.000000
-5.938113,0.000000
-6.555328,0.000000
-7.135124,0.000000
-7.671142,0.000000
-8.157730,0.000000
-8.590127,0.000000
-8.964670,0.000000
-9.279046,0.000000
-9.532556,0.000000
-9.726395,0.000000
-9.863879,0.000000
-9.950310,0.000000
0.000000,0.000000
2.263598,0.000000
0.114347,0.000000
9.175581,0.000000
8.346638,0.000000
7.501728,0.000000
6.863521,0.000000
6.494055,0.000000
6.230280,0.000000
5.778451,0.000000
5.137130,0.000000
4.398326,0.000000
3.634184,0.000000
2.881247,0.000000
2.158685,0.000000
1.488863,0.000000
0.901668,0.000000
0.414278,0.000000
-0.772176,0.000000
-1.853655,0.000000
-2.403342,0.000000
-2.898864,0.000000
-3.313068,0.000000
-3.617959,0.000000
-3.784635,0.000000
0.000000,0.000000
7.125992,0.000000
6.576047,0.000000
5.654446,0.000000
4.526592,0.000000
3.336962,0.000000
2.207372,0.000000
1.242759,0.000000
0.518536,0.000000
-1.906266,0.000000
-3.049044,0.000000
-3.827578,0.000000
-4.575664,0.000000
-5.277234,0.000000
-5.912491,0.000000
-6.455959,0.000000
-6.873355,0.000000
-7.116653,0.000000
-2.321509,0.000000
-2.331018,0.000000
-2.345670,0.000000
-2.357029,0.000000
0.000000,0.000000
8.972451,0.000000
8.450716,0.000000
7.561939,0.000000
6.408055,0.000000
5.096844,0.000000
3.746692,0.000000
2.475975,0.000000
1.395712,0.000000
0.584669,0.000000
-1.905677,0.000000
-3.189761,0.000000
-4.059773,0.000000
-4.910825,0.000000
-5.730423,0.000000
-6.504566,0.000000
-7.216677,0.000000
-7.845140,0.000000
-8.357050,0.000000
-8.690280,0.000000
0.000000,0.000000
0.071928,0.000000
-0.114155,0.000000
-0.395245,0.000000
0.000000,0.000000
5.778866,0.000000
4.787477,0.000000
3.454113,0.000000
2.152939,0.000000
1.099783,0.000000
0.398775,0.000000
-0.868098,0.000000
-1.765117,0.000000
-2.613163,0.000000
-3.565666,0.000000
-4.560310,0.000000
-5.495389,0.000000
-6.187768,0.000000
0.000000,0.000000
5.563525,0.000000
5.379981,0.000000
9.609626,0.000000
9.266968,0.000000
8.649032,0.000000
7.774374,0.000000
6.683219,0.000000
5.448325,0.000000
4.166072,0.000000
2.936057,0.000000
1.836635,0.000000
0.922825,0.000000
0.282969,0.000000
-1.664814,0.000000
-2.244457,0.000000
-2.702748,0.000000
-3.102594,0.000000
-3.436753,0.000000
-3.698825,0.000000
-3.882353,0.000000
-3.979512,0.000000
0.000000,0.000000
5.777795,0.000000
5.200303,0.000000
4.256910,0.000000
3.154866,0.000000
2.063443,0.000000
1.116480,0.000000
0.426889,0.000000
