a,pit_stop
9.847244,0.000000
1.585550,0.000000
-3.216630,0.000000
-1.022235,0.000000
-4.854116,0.000000
0.000000,0.000000
-0.404459,0.000000
0.000000,0.000000
-0.028371,0.000000
0.000000,0.000000
6.893652,0.000000
-7.627663,0.000000
0.000000,0.000000
0.005013,0.000000
7.677818,0.000000
-8.159615,0.000000
-0.592677,0.000000
-0.020581,0.000000
0.000000,0.000000
0.044868,0.000000
0.933185,0.000000
0.000000,0.000000
-0.107298,0.000000
0.000000,0.000000
2.688762,0.000000
7.215415,0.000000
3.291634,0.000000
-6.271987,0.000000
-1.156365,0.000000
0.000000,0.000000
0.279757,0.000000
-2.891965,0.000000
-0.626054,0.000000
-1.265693,0.000000
-1.338591,0.000000
0.000000,0.000000
9.897805,0.000000
6.032810,0.000000
-5.615866,0.000000
-9.198792,0.000000
0.000000,0.000000
9.664271,0.000000
-0.752629,0.000000
-7.181827,0.000000
0.000000,0.000000
0.389376,0.000000
-1.537508,0.000000
0.000000,0.000000
1.563460,0.000000
9.999980,0.000000
9.999980,0.000000
9.990028,0.000000
8.984665,0.000000
0.806146,0.000000
-4.354850,0.000000
-7.688637,0.000000
-9.311430,0.000000
-1.431281,0.000000
-3.387509,0.000000
-6.333103,0.000000
0.000000,0.000000
6.611121,0.000000
-3.633618,0.000000
-7.913168,0.000000
-0.593707,0.000000
-4.379153,0.000000
-1.142555,0.000000
0.000000,0.000000
0.393729,0.000000
9.999980,0.000000
8.537982,0.000000
-2.237676,0.000000
-7.063262,0.000000
-9.588596,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.484644,0.000000
3.062681,0.000000
-4.734832,0.000000
-8.266272,0.000000
-9.725744,0.000000
-9.999980,0.000000
0.000000,0.000000
0.019989,0.000000
0.182090,0.000000
0.691321,0.000000
0.000000,0.000000
2.435105,0.000000
2.468449,0.000000
0.043052,0.000000
-0.561706,0.000000
0.000000,0.000000
3.417387,0.000000
8.239224,0.000000
-2.711946,0.000000
-7.395953,0.000000
-2.937252,0.000000
0.000000,0.000000
0.317859,0.000000
0.000000,0.000000
0.541702,0.000000
3.919284,0.000000
0.929777,0.000000
-1.371799,0.000000
-7.810849,0.000000
0.000000,0.000000
0.282895,0.000000
9.931939,0.000000
7.234542,0.000000
-3.845811,0.000000
-8.066632,0.000000
0.000000,0.000000
6.843149,0.000000
-5.498959,0.000000
0.000000,0.000000
2.545337,0.000000
0.074304,0.000000
0.056846,0.000000
3.169227,0.000000
0.959334,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.304623,0.000000
4.308818,0.000000
-2.662116,0.000000
-5.901715,0.000000
-8.146993,0.000000
-9.306013,0.000000
-9.999980,0.000000
-2.565951,0.000000
-2.442345,0.000000
-4.108445,0.000000
-0.234294,0.000000
-1.382115,0.000000
0.000000,0.000000
7.523008,0.000000
-3.337663,0.000000
-7.651744,0.000000
-0.126395,0.000000
-1.610726,0.000000
0.000000,0.000000
-0.107116,0.000000
-0.737036,0.000000
-0.241812,0.000000
-0.211675,0.000000
0.000000,0.000000
6.575509,0.000000
-6.767148,0.000000
0.000000,0.000000
-0.965141,0.000000
-1.040742,0.000000
0.000000,0.000000
-1.743783,0.000000
-0.082058,0.000000
-0.075849,0.000000
0.000000,0.000000
8.316088,0.000000
-5.263424,0.000000
0.000000,0.000000
-2.541059,0.000000
0.000000,0.000000
-0.606631,0.000000
-0.119443,0.000000
-0.254155,0.000000
0.000000,0.000000
0.661250,0.000000
-0.368168,0.000000
-0.173822,0.000000
0.000000,0.000000
0.143742,0.000000
-0.133321,0.000000
0.000000,0.000000
0.484088,0.000000
1.084570,0.000000
0.379611,0.000000
5.299630,0.000000
-4.525358,0.000000
0.000000,0.000000
9.999980,0.000000
9.393553,0.000000
0.138076,0.000000
-5.021852,0.000000
0.000000,0.000000
2.086782,0.000000
0.118605,0.000000
9.999980,0.000000
9.999980,0.000000
9.545221,0.000000
5.627635,0.000000
-2.300904,0.000000
-5.606493,0.000000
-7.987122,0.000000
-9.248503,0.000000
0.000000,0.000000
-0.742263,0.000000
-4.222253,0.000000
-0.394237,0.000000
-1.763162,0.000000
-4.948160,0.000000
0.000000,0.000000
9.955363,0.000000
8.405581,0.000000
-1.162794,0.000000
-4.066190,0.000000
-4.119991,0.000000
-2.087870,0.000000
-1.999278,0.000000
-3.071205,0.000000
-5.206999,0.000000
-8.312305,0.000000
-0.732677,0.000000
0.000000,0.000000
-0.599002,0.000000
0.000000,0.000000
-1.969223,0.000000
-0.220688,0.000000
0.000000,0.000000
0.228347,0.000000
-1.308602,0.000000
0.000000,0.000000
1.074660,0.000000
5.407399,0.000000
6.685964,0.000000
7.608901,0.000000
0.066602,0.000000
-1.801278,0.000000
-5.365338,0.000000
0.000000,0.000000
5.450281,0.000000
-5.080850,0.000000
-8.712907,0.000000
-2.441851,0.000000
0.000000,0.000000
-0.281181,0.000000
0.000000,0.000000
2.449362,0.000000
-1.570764,0.000000
0.000000,0.000000
6.846190,0.000000
-6.269454,0.000000
-0.216021,0.000000
-2.389571,0.000000
0.000000,0.000000
0.806619,0.000000
0.000000,0.000000
2.677947,0.000000
-2.110543,0.000000
0.000000,0.000000
9.999980,0.000000
9.872365,0.000000
7.393496,0.000000
-2.258746,0.000000
-5.510681,0.000000
0.000000,0.000000
8.445423,0.000000
0.798036,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.664776,0.000000
7.238130,0.000000
-0.626325,0.000000
-3.297903,0.000000
-5.587484,0.000000
-6.950843,0.000000
-4.560320,0.000000
-5.443345,0.000000
-6.857733,0.000000
-8.249683,0.000000
-9.229197,0.000000
-9.822456,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
5.830078,0.000000
-3.461016,0.000000
-5.965504,0.000000
-4.931182,0.000000
-2.592840,0.000000
0.000000,0.000000
1.427108,0.000000
-7.361918,0.000000
0.000000,0.000000
0.231222,0.000000
-0.520100,0.000000
0.000000,0.000000
2.331202,0.000000
9.979979,0.000000
8.331723,0.000000
-2.232898,0.000000
-6.778734,0.000000
-9.367082,0.000000
0.000000,0.000000
0.011711,0.000000
6.651534,0.000000
-6.871250,0.000000
0.000000,0.000000
5.279528,0.000000
-7.307571,0.000000
0.000000,0.000000
-0.669368,0.000000
0.000000,0.000000
0.044286,0.000000
0.000000,0.000000
7.780796,0.000000
-5.920716,0.000000
-0.679917,0.000000
0.000000,0.000000
-1.651170,0.000000
0.000000,0.000000
0.167101,0.000000
7.925572,0.000000
-7.449180,0.000000
0.000000,0.000000
0.071811,0.000000
0.000000,0.000000
7.228693,0.000000
-8.112769,0.000000
0.000000,0.000000
1.298618,0.000000
-0.536095,0.000000
-0.649463,0.000000
-0.192203,0.000000
0.000000,0.000000
0.308867,0.000000
0.000000,0.000000
8.099736,0.000000
-8.128606,0.000000
0.000000,0.000000
0.091408,0.000000
0.000000,0.000000
0.368600,0.000000
0.732605,0.000000
3.539822,0.000000
3.030796,0.000000
-0.601323,0.000000
-4.869036,0.000000
0.000000,0.000000
7.026878,0.000000
-4.950865,0.000000
-0.244609,0.000000
-3.444116,0.000000
0.000000,0.000000
-0.371007,0.000000
0.000000,0.000000
-0.002246,0.000000
0.000000,0.000000
0.145624,0.000000
9.368213,0.000000
-1.012396,0.000000
0.000000,0.000000
6.202953,0.000000
-5.605440,0.000000
-9.224858,0.000000
0.000000,0.000000
-0.162350,0.000000
0.000000,0.000000
-0.002277,0.000000
0.000000,0.000000
1.660513,0.000000
9.698883,0.000000
1.340839,0.000000
-2.935503,0.000000
-2.268308,0.000000
0.000000,0.000000
0.425225,0.000000
-1.378822,0.000000
0.000000,0.000000
3.970011,0.000000
0.131354,0.000000
1.834708,0.000000
-0.259024,0.000000
-1.386013,0.000000
0.000000,0.000000
2.016136,0.000000
-2.290465,0.000000
