a,pit_stop
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.923778,0.000000
9.259372,0.000000
8.641753,0.000000
8.019087,0.000000
7.416345,0.000000
6.698888,0.000000
5.879571,0.000000
4.976497,0.000000
4.013022,0.000000
3.014784,0.000000
2.005242,0.000000
0.999392,0.000000
-0.081831,0.000000
-0.572122,0.000000
-1.045865,0.000000
-1.530201,0.000000
-2.016208,0.000000
-2.506035,0.000000
-2.998767,0.000000
0.000000,0.000000
1.479260,0.000000
0.970500,0.000000
0.151257,0.000000
-0.531753,0.000000
-1.077630,0.000000
-1.649462,0.000000
-2.253027,0.000000
-2.885967,0.000000
-3.538790,0.000000
-4.197539,0.000000
-4.846221,0.000000
-5.467515,0.000000
-6.036590,0.000000
-6.633119,0.000000
-7.268525,0.000000
-7.897589,0.000000
-8.565013,0.000000
-9.276090,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
0.000000,0.000000
2.377945,0.000000
0.000000,0.000000
9.999980,0.000000
8.759937,0.000000
7.558606,0.000000
6.528766,0.000000
5.606734,0.000000
6.687076,0.000000
5.880308,0.000000
5.126084,0.000000
4.380342,0.000000
3.675966,0.000000
2.979216,0.000000
2.290138,0.000000
1.564304,0.000000
0.795676,0.000000
-0.118475,0.000000
-0.752598,0.000000
-1.374459,0.000000
-2.032638,0.000000
-2.670942,0.000000
-3.354562,0.000000
-4.028748,0.000000
-4.739773,0.000000
0.000000,0.000000
7.223763,0.000000
6.509745,0.000000
5.742970,0.000000
4.701246,0.000000
3.427388,0.000000
1.929765,0.000000
0.164867,0.000000
-0.827871,0.000000
-1.657207,0.000000
-2.485083,0.000000
-3.301054,0.000000
-4.084864,0.000000
-4.804605,0.000000
-5.479867,0.000000
-6.206051,0.000000
-6.929767,0.000000
-7.728916,0.000000
-1.025442,0.000000
-1.890766,0.000000
-2.762043,0.000000
-3.676975,0.000000
0.000000,0.000000
9.139248,0.000000
8.267073,0.000000
7.468208,0.000000
6.476584,0.000000
5.285525,0.000000
3.891216,0.000000
2.287253,0.000000
0.449911,0.000000
-0.846227,0.000000
-1.713408,0.000000
-2.605159,0.000000
-3.506880,0.000000
-4.395235,0.000000
-5.245965,0.000000
-6.032477,0.000000
-6.814710,0.000000
-7.651451,0.000000
-8.571543,0.000000
-9.599081,0.000000
0.000000,0.000000
1.245187,0.000000
-0.222126,0.000000
-1.460533,0.000000
0.000000,0.000000
5.826971,0.000000
4.691067,0.000000
3.651635,0.000000
2.670114,0.000000
1.734578,0.000000
0.825512,0.000000
-0.878716,0.000000
-1.786419,0.000000
-2.721273,0.000000
-3.688976,0.000000
-4.722554,0.000000
-5.843698,0.000000
-7.141796,0.000000
0.000000,0.000000
6.148290,0.000000
4.795215,0.000000
9.999980,0.000000
9.157251,0.000000
8.286916,0.000000
7.480469,0.000000
6.569278,0.000000
5.530456,0.000000
4.415073,0.000000
3.274467,0.000000
2.149959,0.000000
1.061132,0.000000
-0.259138,0.000000
-0.857261,0.000000
-1.501173,0.000000
-2.108562,0.000000
-2.740499,0.000000
-3.385926,0.000000
-4.049112,0.000000
-4.725000,0.000000
-5.434265,0.000000
0.000000,0.000000
5.838849,0.000000
5.128228,0.000000
4.279593,0.000000
3.160552,0.000000
1.883703,0.000000
0.714372,0.000000
-0.621193,0.000000
-1.235774,0.000000
-1.869992,0.000000
-2.514422,0.000000
-3.177180,0.000000
-3.852843,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.662135,0.000000
9.110689,0.000000
8.597721,0.000000
8.050044,0.000000
7.536739,0.000000
7.030658,0.000000
6.450223,0.000000
5.806655,0.000000
5.101232,0.000000
4.332738,0.000000
3.495607,0.000000
2.576254,0.000000
1.549124,0.000000
0.397973,0.000000
-0.464554,0.000000
-0.971069,0.000000
-1.497596,0.000000
-2.030926,0.000000
-2.566049,0.000000
-3.099120,0.000000
-3.625587,0.000000
-4.139809,0.000000
-4.634960,0.000000
-5.107712,0.000000
-5.586691,0.000000
-6.073831,0.000000
-6.569660,0.000000
-7.075275,0.000000
-7.591171,0.000000
-8.114997,0.000000
-8.650421,0.000000
-9.213681,0.000000
-9.800015,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-2.031612,0.000000
-3.544686,0.000000
-5.300558,0.000000
0.000000,0.000000
8.300652,0.000000
6.732221,0.000000
5.304123,0.000000
3.943321,0.000000
2.838969,0.000000
1.841602,0.000000
0.882279,0.000000
1.954598,0.000000
1.043542,0.000000
1.810511,0.000000
0.924580,0.000000
0.059548,0.000000
-0.868949,0.000000
-1.747151,0.000000
-2.648573,0.000000
-3.583911,0.000000
0.000000,0.000000
5.988276,0.000000
5.061620,0.000000
3.766852,0.000000
2.045583,0.000000
-0.201186,0.000000
-1.181724,0.000000
-2.267758,0.000000
-3.350769,0.000000
-4.368801,0.000000
-5.283831,0.000000
-6.289065,0.000000
-7.379764,0.000000
-2.010795,0.000000
-3.390186,0.000000
-4.956448,0.000000
0.000000,0.000000
9.999980,0.000000
9.315732,0.000000
8.229408,0.000000
7.302077,0.000000
6.448384,0.000000
5.651026,0.000000
4.893184,0.000000
4.166465,0.000000
4.008555,0.000000
3.318703,0.000000
2.656887,0.000000
1.886492,0.000000
0.978251,0.000000
-0.241656,0.000000
-0.859749,0.000000
-1.509315,0.000000
-2.132982,0.000000
-2.783776,0.000000
-3.444004,0.000000
0.000000,0.000000
9.999980,0.000000
9.486016,0.000000
8.879937,0.000000
8.287384,0.000000
7.722301,0.000000
7.067035,0.000000
6.299807,0.000000
5.418364,0.000000
4.416936,0.000000
3.279880,0.000000
1.975078,0.000000
0.479282,0.000000
-0.525824,0.000000
-1.187679,0.000000
-1.880610,0.000000
-2.573845,0.000000
-3.259192,0.000000
-3.928963,0.000000
-4.573466,0.000000
-5.181116,0.000000
-5.743882,0.000000
-6.281129,0.000000
-6.821620,0.000000
-7.415610,0.000000
-7.984974,0.000000
-8.613205,0.000000
0.000000,0.000000
8.102128,0.000000
7.478915,0.000000
6.858045,0.000000
6.105721,0.000000
5.170477,0.000000
4.079605,0.000000
2.842600,0.000000
1.469312,0.000000
-0.151188,0.000000
-0.745196,0.000000
-1.396743,0.000000
-2.035972,0.000000
-2.613009,0.000000
-3.187008,0.000000
-3.723175,0.000000
-4.300865,0.000000
-4.846054,0.000000
-5.412453,0.000000
0.000000,0.000000
4.643265,0.000000
4.058173,0.000000
3.494100,0.000000
2.934238,0.000000
2.393145,0.000000
1.877058,0.000000
1.345314,0.000000
0.812654,0.000000
0.276937,0.000000
0.000000,0.000000
1.052853,0.000000
0.523491,0.000000
-0.455767,0.000000
-0.980392,0.000000
0.000000,0.000000
8.968727,0.000000
