a,pit_stop
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.581313,0.000000
9.037977,0.000000
8.488389,0.000000
7.979509,0.000000
7.469810,0.000000
6.941510,0.000000
6.373821,0.000000
5.774942,0.000000
5.162718,0.000000
4.555917,0.000000
3.972573,0.000000
3.428216,0.000000
2.930770,0.000000
2.473945,0.000000
2.022191,0.000000
1.608131,0.000000
1.138482,0.000000
0.742489,0.000000
0.317315,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-0.236355,0.000000
-0.623061,0.000000
-1.013191,0.000000
-1.405245,0.000000
-1.798254,0.000000
-2.192002,0.000000
-2.587265,0.000000
-3.011021,0.000000
-3.387482,0.000000
-3.820488,0.000000
-4.199925,0.000000
-4.661184,0.000000
-5.080007,0.000000
-5.549994,0.000000
-5.966080,0.000000
-6.436585,0.000000
-6.871690,0.000000
-7.364050,0.000000
-7.826976,0.000000
-8.348401,0.000000
-8.832364,0.000000
-9.391190,0.000000
-9.926407,0.000000
0.000000,0.000000
9.999980,0.000000
9.875526,0.000000
9.328462,0.000000
8.738984,0.000000
8.215501,0.000000
7.639702,0.000000
6.961415,0.000000
6.165909,0.000000
5.257004,0.000000
4.241194,0.000000
3.124406,0.000000
1.909510,0.000000
0.584316,0.000000
-0.466996,0.000000
-1.180457,0.000000
-1.903712,0.000000
-2.602015,0.000000
-3.261304,0.000000
-3.866606,0.000000
-4.405733,0.000000
-4.867786,0.000000
-5.344063,0.000000
-5.836227,0.000000
-6.291257,0.000000
-0.679181,0.000000
-1.164307,0.000000
-1.652183,0.000000
-2.155911,0.000000
-2.665310,0.000000
-3.224779,0.000000
-3.861335,0.000000
-4.549807,0.000000
-5.257373,0.000000
-5.951919,0.000000
-6.605503,0.000000
-7.211638,0.000000
-7.804846,0.000000
-8.464550,0.000000
-9.116220,0.000000
0.000000,0.000000
6.789899,0.000000
6.078122,0.000000
5.387554,0.000000
4.719293,0.000000
7.390685,0.000000
6.754726,0.000000
5.962414,0.000000
4.880616,0.000000
3.571815,0.000000
2.093783,0.000000
0.483405,0.000000
-0.906247,0.000000
-1.829082,0.000000
-2.759826,0.000000
-3.669812,0.000000
-4.522563,0.000000
-5.279494,0.000000
-5.903719,0.000000
-6.498593,0.000000
-7.124281,0.000000
0.000000,0.000000
4.372444,0.000000
3.699603,0.000000
2.661575,0.000000
1.184002,0.000000
-0.639095,0.000000
-1.648748,0.000000
-2.704696,0.000000
-3.763096,0.000000
-4.796810,0.000000
-5.772918,0.000000
-6.657737,0.000000
-7.423046,0.000000
-8.190925,0.000000
-9.026378,0.000000
-9.932468,0.000000
0.000000,0.000000
9.757663,0.000000
8.780577,0.000000
7.869127,0.000000
6.721032,0.000000
5.304195,0.000000
3.632666,0.000000
1.714595,0.000000
-0.686950,0.000000
-1.803173,0.000000
-2.925019,0.000000
-3.971215,0.000000
-4.873879,0.000000
-5.622247,0.000000
-6.401399,0.000000
0.000000,0.000000
9.616426,0.000000
8.802985,0.000000
8.037929,0.000000
7.120324,0.000000
6.001044,0.000000
4.709656,0.000000
3.314075,0.000000
1.940074,0.000000
0.792508,0.000000
-0.508492,0.000000
-1.079450,0.000000
-1.638434,0.000000
-2.239919,0.000000
0.000000,0.000000
1.875636,0.000000
1.229568,0.000000
0.147643,0.000000
-0.880073,0.000000
-1.794097,0.000000
-2.751187,0.000000
-3.733306,0.000000
-4.708568,0.000000
-5.643449,0.000000
-6.507996,0.000000
-7.274364,0.000000
-8.017315,0.000000
-8.794949,0.000000
-9.661161,0.000000
-9.999980,0.000000
0.000000,0.000000
8.886406,0.000000
7.839571,0.000000
6.884397,0.000000
5.990876,0.000000
5.045138,0.000000
3.899193,0.000000
2.472045,0.000000
0.738918,0.000000
-0.837274,0.000000
-1.966941,0.000000
-3.159450,0.000000
-4.322208,0.000000
-5.401140,0.000000
-6.345095,0.000000
-7.203635,0.000000
-8.131472,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.323745,0.000000
8.595277,0.000000
7.885544,0.000000
6.974863,0.000000
5.856254,0.000000
4.542230,0.000000
3.040421,0.000000
1.342237,0.000000
-0.595021,0.000000
-1.573631,0.000000
-2.590450,0.000000
-3.594268,0.000000
-4.564962,0.000000
-5.481919,0.000000
-6.323556,0.000000
-7.055887,0.000000
-7.743199,0.000000
-8.432442,0.000000
-9.172554,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.362126,0.000000
8.685978,0.000000
8.012667,0.000000
7.201390,0.000000
6.185583,0.000000
4.984064,0.000000
3.616389,0.000000
2.114144,0.000000
0.507875,0.000000
-0.888444,0.000000
-1.808880,0.000000
-2.757091,0.000000
-3.706817,0.000000
-4.629566,0.000000
-5.501710,0.000000
-6.304941,0.000000
-7.025771,0.000000
-7.659540,0.000000
-8.286024,0.000000
-8.983396,0.000000
-9.682147,0.000000
-9.999980,0.000000
-9.999980,0.000000
-9.999980,0.000000
-0.034619,0.000000
-1.222549,0.000000
-2.451876,0.000000
0.000000,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.999980,0.000000
9.719014,0.000000
9.029952,0.000000
8.382856,0.000000
7.680112,0.000000
6.804719,0.000000
5.751228,0.000000
4.527348,0.000000
3.145953,0.000000
1.623738,0.000000
-0.076686,0.000000
-0.949878,0.000000
-1.869035,0.000000
