a,pit_stop
9.957856,0.000000
9.941721,0.000000
9.918973,0.000000
9.860153,0.000000
9.798130,0.000000
9.665423,0.000000
9.529674,0.000000
9.273316,0.000000
9.012391,0.000000
8.573119,0.000000
8.127309,0.000000
7.455359,0.000000
6.776568,0.000000
5.857769,0.000000
4.937454,0.000000
3.816492,0.000000
2.710833,0.000000
1.499039,0.000000
0.336829,0.000000
-0.803091,0.000000
-1.839679,0.000000
-2.729046,0.000000
-3.448866,0.000000
-3.936584,0.000000
-4.194558,0.000000
0.000000,0.000000
2.627585,0.000000
2.359921,0.000000
1.906646,0.000000
1.159791,0.000000
0.358348,0.000000
-0.717173,0.000000
-1.694947,0.000000
-2.900808,0.000000
-3.874613,0.000000
-5.021800,0.000000
-5.854788,0.000000
-6.809664,0.000000
-7.434421,0.000000
-8.138674,0.000000
-8.553218,0.000000
-9.015599,0.000000
-9.259626,0.000000
-9.529599,0.000000
-9.656542,0.000000
-9.794624,0.000000
-9.851035,0.000000
-9.906690,0.000000
-9.922182,0.000000
0.000000,0.000000
1.188973,0.000000
1.188973,0.000000
6.915997,0.000000
6.892901,0.000000
6.658221,0.000000
6.590719,0.000000
6.133271,0.000000
6.023294,0.000000
5.360957,0.000000
5.204356,0.000000
4.354913,0.000000
4.140720,0.000000
3.124864,0.000000
2.844408,0.000000
1.702294,0.000000
1.363719,0.000000
0.176395,0.000000
-0.185801,0.000000
-1.288880,0.000000
-1.617332,0.000000
-2.478015,0.000000
-2.708643,0.000000
-3.182165,0.000000
-3.265255,0.000000
0.000000,0.000000
5.774734,0.000000
5.496451,0.000000
5.115044,0.000000
4.320124,0.000000
3.624966,0.000000
2.428260,0.000000
1.538694,0.000000
0.113691,0.000000
-0.827264,0.000000
-2.276973,0.000000
-3.134250,0.000000
-4.410436,0.000000
-5.081009,0.000000
-6.021804,0.000000
-6.443068,0.000000
-6.939857,0.000000
-7.082841,0.000000
-2.338792,0.000000
-2.338802,0.000000
-2.338811,0.000000
-2.338821,0.000000
0.000000,0.000000
6.968692,0.000000
6.880603,0.000000
6.193304,0.000000
5.941431,0.000000
4.635742,0.000000
4.255734,0.000000
2.473889,0.000000
2.019322,0.000000
-0.028568,0.000000
-0.496072,0.000000
-2.560327,0.000000
-2.983771,0.000000
-4.822288,0.000000
-5.160057,0.000000
-6.582977,0.000000
-6.812837,0.000000
-7.702499,0.000000
-7.817507,0.000000
-8.118932,0.000000
-0.109365,0.000000
-0.109367,0.000000
-0.109369,0.000000
-0.109371,0.000000
0.000000,0.000000
1.967508,0.000000
1.774398,0.000000
1.597759,0.000000
1.053323,0.000000
0.743960,0.000000
-0.047221,0.000000
-0.414677,0.000000
-1.285126,0.000000
-1.625708,0.000000
-2.371388,0.000000
-2.609793,0.000000
-3.040589,0.000000
-3.126003,0.000000
0.000000,0.000000
5.471753,0.000000
5.471753,0.000000
7.835425,0.000000
7.584431,0.000000
7.373907,0.000000
6.645578,0.000000
6.252245,0.000000
5.126601,0.000000
4.605515,0.000000
3.224637,0.000000
2.652047,0.000000
1.205441,0.000000
0.662959,0.000000
-0.655624,0.000000
-1.102290,0.000000
-2.146564,0.000000
-2.462861,0.000000
-3.161543,0.000000
-3.343504,0.000000
-3.686928,0.000000
-3.745427,0.000000
0.000000,0.000000
4.117621,0.000000
3.824202,0.000000
3.484426,0.000000
2.682776,0.000000
2.090268,0.000000
0.995175,0.000000
0.304707,0.000000
-0.790385,0.000000
-1.393794,0.000000
