a,pit_stop
9.975390,0.000000
9.975387,0.000000
9.950236,0.000000
9.950217,0.000000
9.886281,0.000000
9.886194,0.000000
9.755895,0.000000
9.755551,0.000000
9.518720,0.000000
9.517523,0.000000
9.127188,0.000000
9.123495,0.000000
8.537618,0.000000
8.527470,0.000000
7.724807,0.000000
7.699842,0.000000
6.694268,0.000000
6.639004,0.000000
5.484889,0.000000
5.374377,0.000000
4.158161,0.000000
3.957876,0.000000
2.777249,0.000000
2.447388,0.000000
1.386074,0.000000
0.891309,0.000000
0.000058,0.000000
-0.676917,0.000000
-1.385844,0.000000
-2.231821,0.000000
-2.776469,0.000000
-3.742490,0.000000
-4.155518,0.000000
-5.163006,0.000000
-5.476709,0.000000
-6.433782,0.000000
-6.671392,0.000000
-7.492749,0.000000
-7.666865,0.000000
-8.288665,0.000000
-8.404135,0.000000
-8.788409,0.000000
-8.846208,0.000000
-8.975789,0.000000
0.000000,0.000000
5.683680,0.000000
5.571164,0.000000
4.986688,0.000000
4.661415,0.000000
3.573893,0.000000
3.071940,0.000000
1.629882,0.000000
1.007929,0.000000
-0.600707,0.000000
-1.272742,0.000000
-2.856934,0.000000
-3.507382,0.000000
-4.908789,0.000000
-5.476751,0.000000
-6.593224,0.000000
-7.037302,0.000000
-7.826183,0.000000
-8.125812,0.000000
-8.587503,0.000000
-8.737101,0.000000
-8.888112,0.000000
0.000000,0.000000
5.856445,0.000000
5.740540,0.000000
5.433624,0.000000
5.085432,0.000000
4.491945,0.000000
3.915944,0.000000
3.080386,0.000000
2.299916,0.000000
1.294463,0.000000
0.364454,0.000000
-0.713233,0.000000
-1.703672,0.000000
-2.741146,0.000000
-3.679537,0.000000
-4.566313,0.000000
-5.336951,0.000000
-5.980920,0.000000
-6.486120,0.000000
-6.823869,0.000000
-6.999638,0.000000
-0.241479,0.000000
-0.243203,0.000000
-0.274524,0.000000
-0.278401,0.000000
-0.317473,0.000000
-0.320583,0.000000
-0.337977,0.000000
0.000000,0.000000
3.953165,0.000000
3.873191,0.000000
3.551587,0.000000
3.339297,0.000000
2.806189,0.000000
2.533201,0.000000
1.964743,0.000000
1.719072,0.000000
1.293412,0.000000
1.149819,0.000000
0.993027,0.000000
9.503858,0.000000
9.441445,0.000000
9.316213,0.000000
9.122962,0.000000
8.849160,0.000000
8.510944,0.000000
8.050001,0.000000
7.554784,0.000000
6.867871,0.000000
6.218056,0.000000
5.284685,0.000000
4.506156,0.000000
3.340771,0.000000
2.484104,0.000000
1.143959,0.000000
0.276348,0.000000
-1.144053,0.000000
-1.953475,0.000000
-3.341112,0.000000
-4.036875,0.000000
-5.285971,0.000000
-5.836914,0.000000
-6.872205,0.000000
-7.273874,0.000000
-8.063095,0.000000
-8.332441,0.000000
-8.884851,0.000000
-9.050682,0.000000
-9.404474,0.000000
-9.497800,0.000000
-9.702842,0.000000
-9.749959,0.000000
-9.852112,0.000000
-9.871153,0.000000
-9.901566,0.000000
0.000000,0.000000
1.129274,0.000000
1.004552,0.000000
0.874509,0.000000
0.558692,0.000000
0.359464,0.000000
0.000309,0.000000
-0.174879,0.000000
-0.409312,0.000000
-0.478497,0.000000
0.000000,0.000000
5.250074,0.000000
5.078427,0.000000
4.867517,0.000000
4.402268,0.000000
4.040877,0.000000
3.414376,0.000000
3.003572,0.000000
2.387971,0.000000
2.038151,0.000000
1.594703,0.000000
1.395365,0.000000
1.234620,0.000000
9.525429,0.000000
9.429901,0.000000
9.412686,0.000000
9.120482,0.000000
9.084288,0.000000
8.584351,0.000000
8.526821,0.000000
7.817151,0.000000
7.737218,0.000000
6.840571,0.000000
6.740248,0.000000
5.712295,0.000000
5.597520,0.000000
4.521878,0.000000
4.401853,0.000000
3.372722,0.000000
3.257908,0.000000
2.357359,0.000000
2.256895,0.000000
1.536444,0.000000
1.456073,0.000000
0.929587,0.000000
0.870854,0.000000
0.519863,0.000000
0.480708,0.000000
0.267606,0.000000
0.243833,0.000000
0.126260,0.000000
0.113144,0.000000
0.054357,0.000000
0.047799,0.000000
0.021250,0.000000
0.018289,0.000000
0.007503,0.000000
0.006300,0.000000
0.002378,0.000000
0.001941,0.000000
0.000672,0.000000
0.000530,0.000000
0.000168,0.000000
0.000127,0.000000
0.000037,0.000000
0.000026,0.000000
0.000007,0.000000
0.000005,0.000000
0.000001,0.000000
0.000001,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000001,0.000000
-0.000001,0.000000
-0.000004,0.000000
-0.000005,0.000000
-0.000020,0.000000
-0.000026,0.000000
-0.000098,0.000000
-0.000127,0.000000
-0.000413,0.000000
-0.000530,0.000000
-0.001530,0.000000
-0.001941,0.000000
-0.005030,0.000000
-0.006300,0.000000
-0.014795,0.000000
-0.018289,0.000000
-0.039199,0.000000
-0.047799,0.000000
-0.094100,0.000000
-0.113144,0.000000
-0.205745,0.000000
-0.243833,0.000000
-0.411672,0.000000
-0.480708,0.000000
-0.757148,0.000000
-0.870854,0.000000
-1.285515,0.000000
-1.456073,0.000000
-2.023504,0.000000
-2.256899,0.000000
-2.966187,0.000000
-3.257931,0.000000
-4.068543,0.000000
-4.401959,0.000000
-5.249405,0.000000
-5.597954,0.000000
-6.408498,0.000000
-6.741803,0.000000
-7.450806,0.000000
-7.742139,0.000000
-8.308570,0.000000
-8.540696,0.000000
-8.952267,0.000000
-9.119332,0.000000
-9.387278,0.000000
-9.492383,0.000000
-9.639312,0.000000
-9.689303,0.000000
-9.735603,0.000000
-7.158345,0.000000
-7.158487,0.000000
-7.158759,0.000000
-7.158990,0.000000
-7.159157,0.000000
0.000000,0.000000
9.939529,0.000000
9.933671,0.000000
9.892813,0.000000
9.872060,0.000000
9.773493,0.000000
9.728163,0.000000
9.539138,0.000000
9.453045,0.000000
9.128194,0.000000
8.979868,0.000000
8.468574,0.000000
8.234794,0.000000
7.493056,0.000000
