a,pit_stop
9.994897,0.000000
9.990005,0.000000
9.990005,0.000000
9.969928,0.000000
9.969928,0.000000
9.916595,0.000000
9.916594,0.000000
9.795183,0.000000
9.795180,0.000000
9.552330,0.000000
9.552325,0.000000
9.122664,0.000000
9.122655,0.000000
8.447473,0.000000
8.447460,0.000000
7.502205,0.000000
7.502186,0.000000
6.320617,0.000000
6.320593,0.000000
5.000016,0.000000
4.999990,0.000000
3.679413,0.000000
3.679387,0.000000
2.497818,0.000000
2.497794,0.000000
1.552539,0.000000
1.552520,0.000000
0.877338,0.000000
0.877324,0.000000
0.447663,0.000000
0.447654,0.000000
0.204802,0.000000
0.204798,0.000000
0.083372,0.000000
0.083369,0.000000
0.029942,0.000000
0.029941,0.000000
0.009392,0.000000
0.009391,0.000000
0.002541,0.000000
0.002541,0.000000
0.000584,0.000000
0.000584,0.000000
0.000112,0.000000
0.000112,0.000000
0.000017,0.000000
0.000017,0.000000
0.000002,0.000000
0.000002,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000002,0.000000
-0.000003,0.000000
-0.000017,0.000000
-0.000022,0.000000
-0.000112,0.000000
-0.000137,0.000000
-0.000584,0.000000
-0.000688,0.000000
-0.002541,0.000000
-0.002904,0.000000
-0.009391,0.000000
-0.010479,0.000000
-0.029941,0.000000
-0.032769,0.000000
-0.083369,0.000000
-0.089798,0.000000
-0.204798,0.000000
-0.217655,0.000000
-0.447654,0.000000
-0.470403,0.000000
-0.877324,0.000000
-0.913072,0.000000
-1.552518,0.000000
-1.602565,0.000000
-2.497778,0.000000
-2.560335,0.000000
-3.679280,0.000000
-3.749193,0.000000
-4.999431,0.000000
-5.069324,0.000000
-6.318156,0.000000
-6.380610,0.000000
-7.493157,0.000000
-7.542841,0.000000
-8.418607,0.000000
-8.453267,0.000000
-9.042115,0.000000
-9.062035,0.000000
-9.353957,0.000000
-9.360386,0.000000
0.000000,0.000000
9.324109,0.000000
9.315644,0.000000
8.984068,0.000000
8.956500,0.000000
8.265951,0.000000
8.213327,0.000000
7.131285,0.000000
7.045587,0.000000
5.567721,0.000000
5.441694,0.000000
3.619721,0.000000
3.450491,0.000000
1.401407,0.000000
1.194068,0.000000
-0.912895,0.000000
-1.143039,0.000000
-3.115221,0.000000
-3.343150,0.000000
-4.997039,0.000000
-5.191894,0.000000
-6.378556,0.000000
-6.510242,0.000000
-7.128606,0.000000
-7.175179,0.000000
-0.717538,0.000000
-0.885104,0.000000
-1.248929,0.000000
-1.724514,0.000000
-2.399230,0.000000
-3.096166,0.000000
-3.961614,0.000000
-4.740176,0.000000
-5.626700,0.000000
-6.334528,0.000000
-7.077347,0.000000
-7.597977,0.000000
-8.081939,0.000000
-8.353153,0.000000
-8.519947,0.000000
0.000000,0.000000
5.743749,0.000000
5.743723,0.000000
5.743711,0.000000
5.743684,0.000000
5.994373,0.000000
5.684413,0.000000
5.305461,0.000000
4.419794,0.000000
3.730680,0.000000
2.398887,0.000000
1.521790,0.000000
-0.054420,0.000000
-0.971461,0.000000
-2.547671,0.000000
-3.362454,0.000000
-4.694247,0.000000
-5.295256,0.000000
-6.180924,0.000000
-6.497590,0.000000
-6.807550,0.000000
0.000000,0.000000
2.028332,0.000000
1.991609,0.000000
1.048619,0.000000
0.946501,0.000000
-0.710411,0.000000
-0.856226,0.000000
-2.852209,0.000000
-3.012692,0.000000
-4.950394,0.000000
-5.096734,0.000000
-6.659584,0.000000
-6.768974,0.000000
-7.763687,0.000000
-7.821686,0.000000
-8.160756,0.000000
0.000000,0.000000
6.331289,0.000000
5.910277,0.000000
5.782767,0.000000
4.588944,0.000000
4.359008,0.000000
2.597457,0.000000
2.310559,0.000000
0.305930,0.000000
0.019032,0.000000
-1.830671,0.000000
-2.060608,0.000000
-3.364353,0.000000
-3.491863,0.000000
-3.961795,0.000000
0.000000,0.000000
7.197669,0.000000
7.078715,0.000000
6.505136,0.000000
6.171123,0.000000
5.123802,0.000000
4.641876,0.000000
3.324824,0.000000
2.799172,0.000000
1.504851,0.000000
1.058184,0.000000
0.108561,0.000000
-0.148009,0.000000
-0.497181,0.000000
0.000000,0.000000
0.338453,0.000000
-0.051666,0.000000
-0.228050,0.000000
-1.293082,0.000000
-1.603004,0.000000
-3.071039,0.000000
-3.444383,0.000000
-4.983299,0.000000
-5.345742,0.000000
-6.672440,0.000000
-6.964767,0.000000
-7.904086,0.000000
-8.090145,0.000000
-8.568464,0.000000
-8.631886,0.000000
0.000000,0.000000
5.540820,0.000000
5.415685,0.000000
4.933258,0.000000
4.569948,0.000000
3.649558,0.000000
3.086744,0.000000
1.830164,0.000000
1.137238,0.000000
-0.287394,0.000000
-1.011238,0.000000
-2.382491,0.000000
-3.019910,0.000000
-4.102382,0.000000
-4.540243,0.000000
-5.137215,0.000000
-5.293215,0.000000
0.000000,0.000000
9.186044,0.000000
8.948441,0.000000
8.940245,0.000000
8.204044,0.000000
8.186344,0.000000
6.905405,0.000000
6.876493,0.000000
5.040431,0.000000
4.999638,0.000000
2.692330,0.000000
2.641312,0.000000
0.061997,0.000000
0.005159,0.000000
-2.565321,0.000000
-2.621569,0.000000
-4.893392,0.000000
-4.942203,0.000000
-6.687303,0.000000
-6.722948,0.000000
-7.806523,0.000000
-7.825228,0.000000
-8.190772,0.000000
0.000000,0.000000
9.021375,0.000000
8.858225,0.000000
8.655891,0.000000
8.150379,0.000000
7.742242,0.000000
6.862668,0.000000
6.255666,0.000000
4.994813,0.000000
4.223695,0.000000
2.638754,0.000000
1.773176,0.000000
-0.000531,0.000000
-0.867082,0.000000
