a,pit_stop
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
9.616281,0.000000
8.278840,0.000000
7.279202,0.000000
6.477749,0.000000
5.796754,0.000000
5.192047,0.000000
4.638193,0.000000
4.120369,0.000000
3.629771,0.000000
3.160970,0.000000
2.710390,0.000000
2.275426,0.000000
1.853931,0.000000
1.443971,0.000000
1.050781,0.000000
0.680761,0.000000
0.334033,0.000000
0.018000,0.000000
-0.205063,0.000000
-0.402325,0.000000
-0.586291,0.000000
-0.774448,0.000000
-0.984248,0.000000
-1.216556,0.000000
-1.471720,0.000000
-1.750229,0.000000
-2.052156,0.000000
-2.373473,0.000000
-2.711429,0.000000
-3.068944,0.000000
-3.450336,0.000000
-3.860887,0.000000
-4.307220,0.000000
-4.797878,0.000000
-5.344282,0.000000
-5.962355,0.000000
-6.675476,0.000000
-7.520294,0.000000
-8.559432,0.000000
-9.909214,0.000000
-9.999639,0.000000
-9.999639,0.000000
-9.999639,0.000000
-9.999639,0.000000
0.000000,0.000000
2.377862,0.000000
0.000000,0.000000
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
5.733628,0.000000
2.720129,0.000000
9.109582,0.000000
7.126388,0.000000
5.496094,0.000000
4.081994,0.000000
2.808113,0.000000
1.622705,0.000000
2.933209,0.000000
1.879309,0.000000
0.871758,0.000000
-0.101800,0.000000
-0.781135,0.000000
-1.487995,0.000000
-2.210670,0.000000
-2.964023,0.000000
-3.768806,0.000000
-4.654656,0.000000
-5.653654,0.000000
0.000000,0.000000
7.399006,0.000000
5.975561,0.000000
4.703557,0.000000
3.539752,0.000000
2.453403,0.000000
1.422361,0.000000
0.437876,0.000000
-0.405509,0.000000
-1.088914,0.000000
-1.798707,0.000000
-2.528600,0.000000
-3.291189,0.000000
-4.100370,0.000000
-4.979700,0.000000
-5.961441,0.000000
-7.098740,0.000000
-8.483400,0.000000
0.000000,0.000000
1.397716,0.000000
-0.752975,0.000000
-9.999639,0.000000
0.000000,0.000000
9.999639,0.000000
9.723516,0.000000
7.752396,0.000000
6.083489,0.000000
4.601851,0.000000
3.244489,0.000000
1.973828,0.000000
0.769919,0.000000
-0.314591,0.000000
-1.126472,0.000000
-1.979522,0.000000
-2.863119,0.000000
-3.793450,0.000000
-4.791068,0.000000
-5.884795,0.000000
-7.113830,0.000000
-9.999639,0.000000
-9.999639,0.000000
-9.999639,0.000000
0.000000,0.000000
8.102395,0.000000
0.000000,0.000000
-8.539851,0.000000
0.000000,0.000000
9.999639,0.000000
9.999639,0.000000
2.224942,0.000000
-0.417671,0.000000
-2.407354,0.000000
0.000000,0.000000
3.736587,0.000000
0.795017,0.000000
-1.510954,0.000000
-3.685823,0.000000
-6.118043,0.000000
-9.999639,0.000000
-9.999639,0.000000
0.000000,0.000000
9.999639,0.000000
0.943483,0.000000
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
8.479433,0.000000
6.855364,0.000000
5.396679,0.000000
4.073473,0.000000
2.859893,0.000000
1.733855,0.000000
0.681185,0.000000
-0.263857,0.000000
-0.965147,0.000000
-1.685075,0.000000
-2.400469,0.000000
-2.695969,0.000000
-3.462644,0.000000
-4.293220,0.000000
-5.209490,0.000000
-6.240036,0.000000
0.000000,0.000000
7.094823,0.000000
5.578496,0.000000
4.194349,0.000000
2.916624,0.000000
1.721685,0.000000
0.595008,0.000000
-0.381661,0.000000
-1.148352,0.000000
-1.943207,0.000000
-2.760249,0.000000
-3.614564,0.000000
-4.519330,0.000000
0.000000,0.000000
8.787699,0.000000
7.727856,0.000000
6.877038,0.000000
6.169971,0.000000
5.562124,0.000000
5.022513,0.000000
4.529353,0.000000
4.067350,0.000000
3.625861,0.000000
3.197579,0.000000
2.777563,0.000000
2.362529,0.000000
1.950325,0.000000
1.539542,0.000000
1.129849,0.000000
0.722552,0.000000
0.321305,0.000000
-0.094195,0.000000
-0.357763,0.000000
-0.655516,0.000000
-0.953635,0.000000
-1.255554,0.000000
-1.562400,0.000000
-1.875036,0.000000
-2.194176,0.000000
-2.520534,0.000000
-2.855349,0.000000
-3.200485,0.000000
-3.558210,0.000000
-3.931349,0.000000
-4.323525,0.000000
-4.739514,0.000000
-5.185819,0.000000
-5.671591,0.000000
-6.210203,0.000000
-6.822043,0.000000
-7.539796,0.000000
-8.419302,0.000000
-9.559714,0.000000
-9.999639,0.000000
-9.999639,0.000000
-9.999639,0.000000
0.000000,0.000000
-0.876836,0.000000
-9.999639,0.000000
0.000000,0.000000
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
2.795989,0.000000
-0.329898,0.000000
-2.622888,0.000000
0.000000,0.000000
2.998035,0.000000
0.000000,0.000000
9.999639,0.000000
2.044133,0.000000
-0.118213,0.000000
-1.694007,0.000000
-3.403653,0.000000
-5.316853,0.000000
-7.564779,0.000000
0.000000,0.000000
9.999639,0.000000
9.999639,0.000000
3.926846,0.000000
2.078769,0.000000
0.277156,0.000000
-1.096477,0.000000
-2.408625,0.000000
-3.807316,0.000000
-5.340308,0.000000
-7.090140,0.000000
-9.999639,0.000000
-9.999639,0.000000
0.000000,0.000000
-0.357427,0.000000
-9.999639,0.000000
0.000000,0.000000
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
9.999639,0.000000
6.602424,0.000000
4.739488,0.000000
3.081660,0.000000
1.582163,0.000000
5.361909,0.000000
4.109630,0.000000
2.919895,0.000000
1.792244,0.000000
0.717256,0.000000
-0.261207,0.000000
-0.987191,0.000000
-1.743833,0.000000
-2.520323,0.000000
-3.329574,0.000000
-4.181467,0.000000
0.000000,0.000000
8.244047,0.000000
7.197094,0.000000
6.305387,0.000000
5.516189,0.000000
4.794540,0.000000
4.118168,0.000000
3.473143,0.000000
2.850832,0.000000
2.245828,0.000000
1.654490,0.000000
1.074094,0.000000
0.506331,0.000000
-0.082939,0.000000
-0.450395,0.000000
-0.859169,0.000000
-1.268337,0.000000
-1.682203,0.000000
-2.102950,0.000000
-2.533326,0.000000
-2.976858,0.000000
-3.437980,0.000000
-3.922413,0.000000
-4.437710,0.000000
-4.994060,0.000000
-5.605487,0.000000
-6.285691,0.000000
0.000000,0.000000
6.781969,0.000000
